location,date,vaccine,total_vaccinations
Germany,21/02/2021,Oxford/AstraZeneca,205327
Germany,21/02/2021,Pfizer/BioNTech,4816417
Germany,22/02/2021,Johnson&Johnson,24
Germany,22/02/2021,Moderna,158306
Germany,22/02/2021,Oxford/AstraZeneca,229264
Germany,22/02/2021,Pfizer/BioNTech,4939925
Germany,23/02/2021,Johnson&Johnson,25
Germany,23/02/2021,Moderna,165573
Germany,23/02/2021,Oxford/AstraZeneca,258157
Germany,23/02/2021,Pfizer/BioNTech,5074163
Germany,24/02/2021,Johnson&Johnson,26
Germany,24/02/2021,Moderna,173232
Germany,24/02/2021,Oxford/AstraZeneca,295339
Germany,24/02/2021,Pfizer/BioNTech,5206124
Germany,25/02/2021,Johnson&Johnson,26
Germany,25/02/2021,Moderna,180019
Germany,25/02/2021,Oxford/AstraZeneca,346669
Germany,25/02/2021,Pfizer/BioNTech,5338000
Germany,26/02/2021,Johnson&Johnson,26
Germany,26/02/2021,Moderna,188896
Germany,26/02/2021,Oxford/AstraZeneca,409729
Germany,26/02/2021,Pfizer/BioNTech,5479823
Germany,27/02/2021,Johnson&Johnson,27
Germany,27/02/2021,Moderna,192983
Germany,27/02/2021,Oxford/AstraZeneca,460887
Germany,27/02/2021,Pfizer/BioNTech,5572510
Germany,28/02/2021,Johnson&Johnson,29
Germany,28/02/2021,Moderna,196947
Germany,28/02/2021,Oxford/AstraZeneca,498689
Germany,28/02/2021,Pfizer/BioNTech,5634002
Germany,01/03/2021,Johnson&Johnson,29
Germany,01/03/2021,Moderna,206659
Germany,01/03/2021,Oxford/AstraZeneca,557243
Germany,01/03/2021,Pfizer/BioNTech,5764866
Germany,02/03/2021,Johnson&Johnson,29
Germany,02/03/2021,Moderna,216742
Germany,02/03/2021,Oxford/AstraZeneca,626282
Germany,02/03/2021,Pfizer/BioNTech,5905711
Germany,03/03/2021,Johnson&Johnson,29
Germany,03/03/2021,Moderna,231911
Germany,03/03/2021,Oxford/AstraZeneca,701006
Germany,03/03/2021,Pfizer/BioNTech,6064143
Germany,04/03/2021,Johnson&Johnson,29
Germany,04/03/2021,Moderna,246428
Germany,04/03/2021,Oxford/AstraZeneca,790382
Germany,04/03/2021,Pfizer/BioNTech,6205889
Germany,05/03/2021,Johnson&Johnson,30
Germany,05/03/2021,Moderna,259824
Germany,05/03/2021,Oxford/AstraZeneca,903951
Germany,05/03/2021,Pfizer/BioNTech,6354315
Germany,06/03/2021,Johnson&Johnson,30
Germany,06/03/2021,Moderna,268678
Germany,06/03/2021,Oxford/AstraZeneca,988470
Germany,06/03/2021,Pfizer/BioNTech,6463703
Germany,07/03/2021,Johnson&Johnson,30
Germany,07/03/2021,Moderna,275336
Germany,07/03/2021,Oxford/AstraZeneca,1049775
Germany,07/03/2021,Pfizer/BioNTech,6543533
Germany,08/03/2021,Johnson&Johnson,30
Germany,08/03/2021,Moderna,286314
Germany,08/03/2021,Oxford/AstraZeneca,1142591
Germany,08/03/2021,Pfizer/BioNTech,6677864
Germany,09/03/2021,Johnson&Johnson,30
Germany,09/03/2021,Moderna,299111
Germany,09/03/2021,Oxford/AstraZeneca,1242222
Germany,09/03/2021,Pfizer/BioNTech,6818347
Germany,10/03/2021,Johnson&Johnson,31
Germany,10/03/2021,Moderna,311365
Germany,10/03/2021,Oxford/AstraZeneca,1359997
Germany,10/03/2021,Pfizer/BioNTech,6978137
Germany,11/03/2021,Johnson&Johnson,31
Germany,11/03/2021,Moderna,325110
Germany,11/03/2021,Oxford/AstraZeneca,1483338
Germany,11/03/2021,Pfizer/BioNTech,7126083
Germany,12/03/2021,Johnson&Johnson,31
Germany,12/03/2021,Moderna,342443
Germany,12/03/2021,Oxford/AstraZeneca,1641645
Germany,12/03/2021,Pfizer/BioNTech,7277929
Germany,13/03/2021,Johnson&Johnson,31
Germany,13/03/2021,Moderna,352032
Germany,13/03/2021,Oxford/AstraZeneca,1756977
Germany,13/03/2021,Pfizer/BioNTech,7394173
Germany,14/03/2021,Johnson&Johnson,31
Germany,14/03/2021,Moderna,357554
Germany,14/03/2021,Oxford/AstraZeneca,1833660
Germany,14/03/2021,Pfizer/BioNTech,7482350
Germany,15/03/2021,Johnson&Johnson,31
Germany,15/03/2021,Moderna,370311
Germany,15/03/2021,Oxford/AstraZeneca,1916580
Germany,15/03/2021,Pfizer/BioNTech,7635450
Germany,16/03/2021,Johnson&Johnson,31
Germany,16/03/2021,Moderna,381621
Germany,16/03/2021,Oxford/AstraZeneca,1917779
Germany,16/03/2021,Pfizer/BioNTech,7802427
Germany,17/03/2021,Johnson&Johnson,31
Germany,17/03/2021,Moderna,399678
Germany,17/03/2021,Oxford/AstraZeneca,1918530
Germany,17/03/2021,Pfizer/BioNTech,7989401
Germany,18/03/2021,Johnson&Johnson,31
Germany,18/03/2021,Moderna,417901
Germany,18/03/2021,Oxford/AstraZeneca,1919695
Germany,18/03/2021,Pfizer/BioNTech,8164002
Germany,19/03/2021,Johnson&Johnson,31
Germany,19/03/2021,Moderna,438774
Germany,19/03/2021,Oxford/AstraZeneca,1958424
Germany,19/03/2021,Pfizer/BioNTech,8350218
Germany,20/03/2021,Johnson&Johnson,31
Germany,20/03/2021,Moderna,454123
Germany,20/03/2021,Oxford/AstraZeneca,2028239
Germany,20/03/2021,Pfizer/BioNTech,8485847
Germany,21/03/2021,Johnson&Johnson,31
Germany,21/03/2021,Moderna,463339
Germany,21/03/2021,Oxford/AstraZeneca,2081484
Germany,21/03/2021,Pfizer/BioNTech,8588244
Germany,22/03/2021,Johnson&Johnson,31
Germany,22/03/2021,Moderna,487220
Germany,22/03/2021,Oxford/AstraZeneca,2160637
Germany,22/03/2021,Pfizer/BioNTech,8755129
Germany,23/03/2021,Johnson&Johnson,32
Germany,23/03/2021,Moderna,506987
Germany,23/03/2021,Oxford/AstraZeneca,2260306
Germany,23/03/2021,Pfizer/BioNTech,8937263
Germany,24/03/2021,Johnson&Johnson,34
Germany,24/03/2021,Moderna,540136
Germany,24/03/2021,Oxford/AstraZeneca,2366552
Germany,24/03/2021,Pfizer/BioNTech,9137804
Germany,25/03/2021,Johnson&Johnson,35
Germany,25/03/2021,Moderna,567853
Germany,25/03/2021,Oxford/AstraZeneca,2486266
Germany,25/03/2021,Pfizer/BioNTech,9323815
Germany,26/03/2021,Johnson&Johnson,37
Germany,26/03/2021,Moderna,605203
Germany,26/03/2021,Oxford/AstraZeneca,2623794
Germany,26/03/2021,Pfizer/BioNTech,9524027
Germany,27/03/2021,Johnson&Johnson,39
Germany,27/03/2021,Moderna,632912
Germany,27/03/2021,Oxford/AstraZeneca,2728126
Germany,27/03/2021,Pfizer/BioNTech,9673797
Germany,28/03/2021,Johnson&Johnson,40
Germany,28/03/2021,Moderna,651475
Germany,28/03/2021,Oxford/AstraZeneca,2790794
Germany,28/03/2021,Pfizer/BioNTech,9789303
Germany,29/03/2021,Johnson&Johnson,40
Germany,29/03/2021,Moderna,676505
Germany,29/03/2021,Oxford/AstraZeneca,2883026
Germany,29/03/2021,Pfizer/BioNTech,9978468
Germany,30/03/2021,Johnson&Johnson,40
Germany,30/03/2021,Moderna,701027
Germany,30/03/2021,Oxford/AstraZeneca,2969187
Germany,30/03/2021,Pfizer/BioNTech,10197663
Germany,31/03/2021,Johnson&Johnson,40
Germany,31/03/2021,Moderna,737208
Germany,31/03/2021,Oxford/AstraZeneca,3021991
Germany,31/03/2021,Pfizer/BioNTech,10445739
Germany,01/04/2021,Johnson&Johnson,40
Germany,01/04/2021,Moderna,769729
Germany,01/04/2021,Oxford/AstraZeneca,3077407
Germany,01/04/2021,Pfizer/BioNTech,10685377
Germany,02/04/2021,Johnson&Johnson,40
Germany,02/04/2021,Moderna,784147
Germany,02/04/2021,Oxford/AstraZeneca,3109280
Germany,02/04/2021,Pfizer/BioNTech,10865194
Germany,03/04/2021,Johnson&Johnson,40
Germany,03/04/2021,Moderna,799994
Germany,03/04/2021,Oxford/AstraZeneca,3151296
Germany,03/04/2021,Pfizer/BioNTech,11039765
Germany,04/04/2021,Johnson&Johnson,40
Germany,04/04/2021,Moderna,810051
Germany,04/04/2021,Oxford/AstraZeneca,3202093
Germany,04/04/2021,Pfizer/BioNTech,11172229
Germany,05/04/2021,Johnson&Johnson,40
Germany,05/04/2021,Moderna,827943
Germany,05/04/2021,Oxford/AstraZeneca,3267266
Germany,05/04/2021,Pfizer/BioNTech,11337534
Germany,06/04/2021,Johnson&Johnson,42
Germany,06/04/2021,Moderna,860190
Germany,06/04/2021,Oxford/AstraZeneca,3354041
Germany,06/04/2021,Pfizer/BioNTech,11592805
Germany,07/04/2021,Johnson&Johnson,42
Germany,07/04/2021,Moderna,897320
Germany,07/04/2021,Oxford/AstraZeneca,3443067
Germany,07/04/2021,Pfizer/BioNTech,12135468
Germany,08/04/2021,Johnson&Johnson,42
Germany,08/04/2021,Moderna,933012
Germany,08/04/2021,Oxford/AstraZeneca,3534951
Germany,08/04/2021,Pfizer/BioNTech,12707524
Germany,09/04/2021,Johnson&Johnson,43
Germany,09/04/2021,Moderna,969763
Germany,09/04/2021,Oxford/AstraZeneca,3640252
Germany,09/04/2021,Pfizer/BioNTech,13198637
Germany,10/04/2021,Johnson&Johnson,43
Germany,10/04/2021,Moderna,993032
Germany,10/04/2021,Oxford/AstraZeneca,3741305
Germany,10/04/2021,Pfizer/BioNTech,13447349
Germany,11/04/2021,Johnson&Johnson,43
Germany,11/04/2021,Moderna,1011727
Germany,11/04/2021,Oxford/AstraZeneca,3816284
Germany,11/04/2021,Pfizer/BioNTech,13617963
Germany,12/04/2021,Johnson&Johnson,44
Germany,12/04/2021,Moderna,1041009
Germany,12/04/2021,Oxford/AstraZeneca,3927064
Germany,12/04/2021,Pfizer/BioNTech,13897134
Germany,13/04/2021,Johnson&Johnson,44
Germany,13/04/2021,Moderna,1068357
Germany,13/04/2021,Oxford/AstraZeneca,4044636
Germany,13/04/2021,Pfizer/BioNTech,14329885
Germany,14/04/2021,Johnson&Johnson,44
Germany,14/04/2021,Moderna,1101960
Germany,14/04/2021,Oxford/AstraZeneca,4169770
Germany,14/04/2021,Pfizer/BioNTech,14947434
Germany,15/04/2021,Johnson&Johnson,45
Germany,15/04/2021,Moderna,1138223
Germany,15/04/2021,Oxford/AstraZeneca,4280058
Germany,15/04/2021,Pfizer/BioNTech,15482446
Germany,16/04/2021,Johnson&Johnson,45
Germany,16/04/2021,Moderna,1170909
Germany,16/04/2021,Oxford/AstraZeneca,4406167
Germany,16/04/2021,Pfizer/BioNTech,15921522
Germany,17/04/2021,Johnson&Johnson,45
Germany,17/04/2021,Moderna,1193628
Germany,17/04/2021,Oxford/AstraZeneca,4524817
Germany,17/04/2021,Pfizer/BioNTech,16146615
Germany,18/04/2021,Johnson&Johnson,45
Germany,18/04/2021,Moderna,1209043
Germany,18/04/2021,Oxford/AstraZeneca,4607005
Germany,18/04/2021,Pfizer/BioNTech,16318868
Germany,19/04/2021,Johnson&Johnson,46
Germany,19/04/2021,Moderna,1242034
Germany,19/04/2021,Oxford/AstraZeneca,4682699
Germany,19/04/2021,Pfizer/BioNTech,16613566
Germany,20/04/2021,Johnson&Johnson,47
Germany,20/04/2021,Moderna,1281345
Germany,20/04/2021,Oxford/AstraZeneca,4822450
Germany,20/04/2021,Pfizer/BioNTech,16996526
Germany,21/04/2021,Johnson&Johnson,47
Germany,21/04/2021,Moderna,1323099
Germany,21/04/2021,Oxford/AstraZeneca,5047610
Germany,21/04/2021,Pfizer/BioNTech,17451971
Germany,22/04/2021,Johnson&Johnson,47
Germany,22/04/2021,Moderna,1366815
Germany,22/04/2021,Oxford/AstraZeneca,5261009
Germany,22/04/2021,Pfizer/BioNTech,17834656
Germany,23/04/2021,Johnson&Johnson,48
Germany,23/04/2021,Moderna,1410464
Germany,23/04/2021,Oxford/AstraZeneca,5420654
Germany,23/04/2021,Pfizer/BioNTech,18188749
Germany,24/04/2021,Johnson&Johnson,48
Germany,24/04/2021,Moderna,1459875
Germany,24/04/2021,Oxford/AstraZeneca,5502148
Germany,24/04/2021,Pfizer/BioNTech,18424035
Germany,25/04/2021,Johnson&Johnson,48
Germany,25/04/2021,Moderna,1493600
Germany,25/04/2021,Oxford/AstraZeneca,5563750
Germany,25/04/2021,Pfizer/BioNTech,18612020
Germany,26/04/2021,Johnson&Johnson,119
Germany,26/04/2021,Moderna,1536156
Germany,26/04/2021,Oxford/AstraZeneca,5636431
Germany,26/04/2021,Pfizer/BioNTech,18930632
Germany,27/04/2021,Johnson&Johnson,672
Germany,27/04/2021,Moderna,1587731
Germany,27/04/2021,Oxford/AstraZeneca,5693228
Germany,27/04/2021,Pfizer/BioNTech,19608268
Germany,28/04/2021,Johnson&Johnson,1505
Germany,28/04/2021,Moderna,1648535
Germany,28/04/2021,Oxford/AstraZeneca,5746862
Germany,28/04/2021,Pfizer/BioNTech,20617552
Germany,29/04/2021,Johnson&Johnson,2418
Germany,29/04/2021,Moderna,1712540
Germany,29/04/2021,Oxford/AstraZeneca,5804182
Germany,29/04/2021,Pfizer/BioNTech,21443033
Germany,30/04/2021,Johnson&Johnson,3319
Germany,30/04/2021,Moderna,1769898
Germany,30/04/2021,Oxford/AstraZeneca,5871630
Germany,30/04/2021,Pfizer/BioNTech,22122483
Germany,01/05/2021,Johnson&Johnson,5939
Germany,01/05/2021,Moderna,1811445
Germany,01/05/2021,Oxford/AstraZeneca,5911112
Germany,01/05/2021,Pfizer/BioNTech,22375567
Germany,02/05/2021,Johnson&Johnson,7748
Germany,02/05/2021,Moderna,1849005
Germany,02/05/2021,Oxford/AstraZeneca,5941266
Germany,02/05/2021,Pfizer/BioNTech,22571356
Germany,03/05/2021,Johnson&Johnson,9428
Germany,03/05/2021,Moderna,1919696
Germany,03/05/2021,Oxford/AstraZeneca,6003070
Germany,03/05/2021,Pfizer/BioNTech,22890013
Germany,04/05/2021,Johnson&Johnson,12484
Germany,04/05/2021,Moderna,1983269
Germany,04/05/2021,Oxford/AstraZeneca,6153358
Germany,04/05/2021,Pfizer/BioNTech,23517075
Germany,05/05/2021,Johnson&Johnson,17081
Germany,05/05/2021,Moderna,2062328
Germany,05/05/2021,Oxford/AstraZeneca,6365913
Germany,05/05/2021,Pfizer/BioNTech,24369294
Germany,06/05/2021,Johnson&Johnson,21707
Germany,06/05/2021,Moderna,2154590
Germany,06/05/2021,Oxford/AstraZeneca,6567526
Germany,06/05/2021,Pfizer/BioNTech,25063178
Germany,07/05/2021,Johnson&Johnson,26204
Germany,07/05/2021,Moderna,2241363
Germany,07/05/2021,Oxford/AstraZeneca,6780094
Germany,07/05/2021,Pfizer/BioNTech,25651798
Germany,08/05/2021,Johnson&Johnson,27930
Germany,08/05/2021,Moderna,2313330
Germany,08/05/2021,Oxford/AstraZeneca,6864808
Germany,08/05/2021,Pfizer/BioNTech,25919821
Germany,09/05/2021,Johnson&Johnson,28998
Germany,09/05/2021,Moderna,2369964
Germany,09/05/2021,Oxford/AstraZeneca,6899518
Germany,09/05/2021,Pfizer/BioNTech,26113927
Germany,10/05/2021,Johnson&Johnson,32889
Germany,10/05/2021,Moderna,2451887
Germany,10/05/2021,Oxford/AstraZeneca,7030215
Germany,10/05/2021,Pfizer/BioNTech,26487871
Germany,11/05/2021,Johnson&Johnson,36665
Germany,11/05/2021,Moderna,2531949
Germany,11/05/2021,Oxford/AstraZeneca,7206596
Germany,11/05/2021,Pfizer/BioNTech,27314638
Germany,12/05/2021,Johnson&Johnson,42499
Germany,12/05/2021,Moderna,2623799
Germany,12/05/2021,Oxford/AstraZeneca,7432050
Germany,12/05/2021,Pfizer/BioNTech,28409042
Germany,13/05/2021,Johnson&Johnson,45157
Germany,13/05/2021,Moderna,2690602
Germany,13/05/2021,Oxford/AstraZeneca,7476606
Germany,13/05/2021,Pfizer/BioNTech,28724650
Germany,14/05/2021,Johnson&Johnson,53002
Germany,14/05/2021,Moderna,2755566
Germany,14/05/2021,Oxford/AstraZeneca,7615243
Germany,14/05/2021,Pfizer/BioNTech,29270724
Germany,15/05/2021,Johnson&Johnson,57285
Germany,15/05/2021,Moderna,2816152
Germany,15/05/2021,Oxford/AstraZeneca,7671713
Germany,15/05/2021,Pfizer/BioNTech,29550181
Germany,16/05/2021,Johnson&Johnson,62014
Germany,16/05/2021,Moderna,2868940
Germany,16/05/2021,Oxford/AstraZeneca,7696666
Germany,16/05/2021,Pfizer/BioNTech,29750196
Germany,17/05/2021,Johnson&Johnson,71910
Germany,17/05/2021,Moderna,2954707
Germany,17/05/2021,Oxford/AstraZeneca,7818224
Germany,17/05/2021,Pfizer/BioNTech,30089230
Germany,18/05/2021,Johnson&Johnson,79769
Germany,18/05/2021,Moderna,3055920
Germany,18/05/2021,Oxford/AstraZeneca,7991811
Germany,18/05/2021,Pfizer/BioNTech,30679489
Germany,19/05/2021,Johnson&Johnson,92059
Germany,19/05/2021,Moderna,3156232
Germany,19/05/2021,Oxford/AstraZeneca,8173343
Germany,19/05/2021,Pfizer/BioNTech,31484059
Germany,20/05/2021,Johnson&Johnson,103157
Germany,20/05/2021,Moderna,3252834
Germany,20/05/2021,Oxford/AstraZeneca,8330005
Germany,20/05/2021,Pfizer/BioNTech,32168786
Germany,21/05/2021,Johnson&Johnson,115178
Germany,21/05/2021,Moderna,3338645
Germany,21/05/2021,Oxford/AstraZeneca,8487472
Germany,21/05/2021,Pfizer/BioNTech,32765386
Germany,22/05/2021,Johnson&Johnson,129469
Germany,22/05/2021,Moderna,3408242
Germany,22/05/2021,Oxford/AstraZeneca,8571336
Germany,22/05/2021,Pfizer/BioNTech,33071922
Germany,23/05/2021,Johnson&Johnson,138339
Germany,23/05/2021,Moderna,3467721
Germany,23/05/2021,Oxford/AstraZeneca,8595263
Germany,23/05/2021,Pfizer/BioNTech,33265057
Germany,24/05/2021,Johnson&Johnson,146393
Germany,24/05/2021,Moderna,3529263
Germany,24/05/2021,Oxford/AstraZeneca,8615934
Germany,24/05/2021,Pfizer/BioNTech,33500980
Germany,25/05/2021,Johnson&Johnson,171650
Germany,25/05/2021,Moderna,3609125
Germany,25/05/2021,Oxford/AstraZeneca,8720057
Germany,25/05/2021,Pfizer/BioNTech,33947890
Germany,26/05/2021,Johnson&Johnson,249968
Germany,26/05/2021,Moderna,3691577
Germany,26/05/2021,Oxford/AstraZeneca,8854164
Germany,26/05/2021,Pfizer/BioNTech,34833385
Germany,27/05/2021,Johnson&Johnson,331175
Germany,27/05/2021,Moderna,3780845
Germany,27/05/2021,Oxford/AstraZeneca,8985881
Germany,27/05/2021,Pfizer/BioNTech,35572918
Germany,28/05/2021,Johnson&Johnson,415110
Germany,28/05/2021,Moderna,3867155
Germany,28/05/2021,Oxford/AstraZeneca,9116501
Germany,28/05/2021,Pfizer/BioNTech,36176911
Germany,29/05/2021,Johnson&Johnson,442920
Germany,29/05/2021,Moderna,3929805
Germany,29/05/2021,Oxford/AstraZeneca,9174519
Germany,29/05/2021,Pfizer/BioNTech,36439313
Germany,30/05/2021,Johnson&Johnson,453954
Germany,30/05/2021,Moderna,3976868
Germany,30/05/2021,Oxford/AstraZeneca,9202913
Germany,30/05/2021,Pfizer/BioNTech,36636695
Germany,31/05/2021,Johnson&Johnson,496472
Germany,31/05/2021,Moderna,4044453
Germany,31/05/2021,Oxford/AstraZeneca,9272670
Germany,31/05/2021,Pfizer/BioNTech,37004374
Germany,01/06/2021,Johnson&Johnson,581096
Germany,01/06/2021,Moderna,4124377
Germany,01/06/2021,Oxford/AstraZeneca,9363339
Germany,01/06/2021,Pfizer/BioNTech,37738477
Germany,02/06/2021,Johnson&Johnson,685993
Germany,02/06/2021,Moderna,4197065
Germany,02/06/2021,Oxford/AstraZeneca,9445698
Germany,02/06/2021,Pfizer/BioNTech,38728059
Germany,03/06/2021,Johnson&Johnson,739287
Germany,03/06/2021,Moderna,4261502
Germany,03/06/2021,Oxford/AstraZeneca,9495985
Germany,03/06/2021,Pfizer/BioNTech,39203500
Germany,04/06/2021,Johnson&Johnson,816534
Germany,04/06/2021,Moderna,4332858
Germany,04/06/2021,Oxford/AstraZeneca,9573011
Germany,04/06/2021,Pfizer/BioNTech,39789685
Germany,05/06/2021,Johnson&Johnson,847156
Germany,05/06/2021,Moderna,4399900
Germany,05/06/2021,Oxford/AstraZeneca,9617283
Germany,05/06/2021,Pfizer/BioNTech,40060974
Germany,06/06/2021,Johnson&Johnson,865405
Germany,06/06/2021,Moderna,4440952
Germany,06/06/2021,Oxford/AstraZeneca,9644560
Germany,06/06/2021,Pfizer/BioNTech,40266911
Germany,07/06/2021,Johnson&Johnson,919903
Germany,07/06/2021,Moderna,4526155
Germany,07/06/2021,Oxford/AstraZeneca,9717186
Germany,07/06/2021,Pfizer/BioNTech,40669449
Germany,08/06/2021,Johnson&Johnson,988315
Germany,08/06/2021,Moderna,4601647
Germany,08/06/2021,Oxford/AstraZeneca,9780213
Germany,08/06/2021,Pfizer/BioNTech,41519984
Germany,09/06/2021,Johnson&Johnson,1084184
Germany,09/06/2021,Moderna,4689017
Germany,09/06/2021,Oxford/AstraZeneca,9844330
Germany,09/06/2021,Pfizer/BioNTech,42699906
Germany,10/06/2021,Johnson&Johnson,1172727
Germany,10/06/2021,Moderna,4778885
Germany,10/06/2021,Oxford/AstraZeneca,9900190
Germany,10/06/2021,Pfizer/BioNTech,43659528
Germany,11/06/2021,Johnson&Johnson,1269527
Germany,11/06/2021,Moderna,4868002
Germany,11/06/2021,Oxford/AstraZeneca,9969378
Germany,11/06/2021,Pfizer/BioNTech,44470154
Germany,12/06/2021,Johnson&Johnson,1304772
Germany,12/06/2021,Moderna,4940202
Germany,12/06/2021,Oxford/AstraZeneca,10012844
Germany,12/06/2021,Pfizer/BioNTech,44755481
Germany,13/06/2021,Johnson&Johnson,1318565
Germany,13/06/2021,Moderna,5003751
Germany,13/06/2021,Oxford/AstraZeneca,10038669
Germany,13/06/2021,Pfizer/BioNTech,44935280
Germany,14/06/2021,Johnson&Johnson,1373805
Germany,14/06/2021,Moderna,5105168
Germany,14/06/2021,Oxford/AstraZeneca,10106167
Germany,14/06/2021,Pfizer/BioNTech,45367409
Germany,15/06/2021,Johnson&Johnson,1432910
Germany,15/06/2021,Moderna,5209920
Germany,15/06/2021,Oxford/AstraZeneca,10190868
Germany,15/06/2021,Pfizer/BioNTech,46168994
Germany,16/06/2021,Johnson&Johnson,1509212
Germany,16/06/2021,Moderna,5316556
Germany,16/06/2021,Oxford/AstraZeneca,10287832
Germany,16/06/2021,Pfizer/BioNTech,47274189
Germany,17/06/2021,Johnson&Johnson,1577500
Germany,17/06/2021,Moderna,5420267
Germany,17/06/2021,Oxford/AstraZeneca,10380085
Germany,17/06/2021,Pfizer/BioNTech,48159595
Germany,18/06/2021,Johnson&Johnson,1646364
Germany,18/06/2021,Moderna,5514815
Germany,18/06/2021,Oxford/AstraZeneca,10476544
Germany,18/06/2021,Pfizer/BioNTech,48894337
Germany,19/06/2021,Johnson&Johnson,1667515
Germany,19/06/2021,Moderna,5597245
Germany,19/06/2021,Oxford/AstraZeneca,10527505
Germany,19/06/2021,Pfizer/BioNTech,49167624
Germany,20/06/2021,Johnson&Johnson,1680330
Germany,20/06/2021,Moderna,5668703
Germany,20/06/2021,Oxford/AstraZeneca,10559366
Germany,20/06/2021,Pfizer/BioNTech,49346611
Germany,21/06/2021,Johnson&Johnson,1716706
Germany,21/06/2021,Moderna,5766464
Germany,21/06/2021,Oxford/AstraZeneca,10645047
Germany,21/06/2021,Pfizer/BioNTech,49759116
